id;runId;repetitionId;repetition;order;seed;questionOrder;conditionOrder;orderStrategy;questionId;condition;retrieval;engine;autoScore;manualScore;blindA;blindB;latencyMs;latencyScope;prepareMs;retrievalMs;generationMs;contextChars;evidenceRecall;evidencePrecision;retrievedIds;timestamp;executionEnvironment;generationMetrics;modelProvenance;answer
t_psasol7tmrsn8sr3;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;286;20260616;23;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q17;vector;dense;ollama:qwen3:8b;korrekt;;;;1174;end-to-end;0.14;0.13;1173.86;1892;0.3333333333333333;0.25;uni_jena|kant|fichte|logik;1784516827791;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":725.3,""promptTokens"":726,""completionTokens"":36,""tokensPerSecond"":80.1,""modelLoadMs"":148.2,""promptEvalMs"":459.6,""modelTotalMs"":1172.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Autor der »Wissenschaftslehre«, Johann Gottlieb Fichte, lehrte nach seiner Entlassung in Jena an der Berliner Universität.
t_mc6ewlr0mrsn8tk2;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;287;20260616;24;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q05;vector;dense;ollama:qwen3:8b;korrekt;;;;1040.17;end-to-end;0.15;0.14;1040.02;1745;1;0.5;kant|koenigsberg|reinhold|schopenhauer;1784516828835;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":743.4,""promptTokens"":670,""completionTokens"":24,""tokensPerSecond"":80.8,""modelLoadMs"":142.6,""promptEvalMs"":547,""modelTotalMs"":1038.3}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Immanuel Kant verbrachte sein gesamtes Leben in Königsberg, das heute Kaliningrad heißt.
t_ph75aom0mrsn8wu8;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;288;20260616;24;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q05;graph;dense;ollama:qwen3:8b;korrekt;;;;4249.96;end-to-end;0.79;0.78;4249.17;7334;0.5;0.07692307692307693;kant|krv|kategorischer_imperativ|ding_an_sich|transzendentalphilosophie|deutscher_idealismus|grundlegung|jacobi|fichte|schelling|hegel|naturphilosophie|heine;1784516833088;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4033.4,""promptTokens"":2326,""completionTokens"":17,""tokensPerSecond"":78.6,""modelLoadMs"":153.4,""promptEvalMs"":3834.3,""modelTotalMs"":4247.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Immanuel Kant verbrachte sein gesamtes Leben in Königsberg.
t_5ybq47dxmrsn90fb;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;289;20260616;25;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q25;graph;dense;ollama:qwen3:8b;korrekt;;;;4643.02;end-to-end;1.03;1.02;4641.99;7292;1;0.3076923076923077;junghegelianer|hegel|feuerbach|marx|wesen_christentums|engels|schelling|absoluter_idealismus|hoelderlin|kapital|historischer_materialismus|naturphilosophie|berliner_vorlesungen;1784516837735;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4068.9,""promptTokens"":2326,""completionTokens"":44,""tokensPerSecond"":76.7,""modelLoadMs"":143.9,""promptEvalMs"":3818.8,""modelTotalMs"":4640.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Junghegelianer Karl Marx begründete mit Friedrich Engels den historischen Materialismus. Dieser entstand aus der materialistischen Umkehrung der Hegelschen Dialektik.
t_ha11b6b3mrsn910y;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;290;20260616;25;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q25;vector;dense;ollama:qwen3:8b;enthaltung;;;;775.43;end-to-end;0.19;0.18;775.24;1598;0;0;hoelderlin|tuebinger_stift|logik|fruehromantik;1784516838514;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":647.5,""promptTokens"":660,""completionTokens"":11,""tokensPerSecond"":85.7,""modelLoadMs"":138.7,""promptEvalMs"":395.7,""modelTotalMs"":773.2}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_gqms0mramrsn91ql;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;291;20260616;26;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q39;vector;dense;ollama:qwen3:8b;enthaltung;;;;919.14;end-to-end;0.15;0.14;919;1747;0.6666666666666666;0.5;ding_an_sich|hume|schopenhauer|transzendentalphilosophie;1784516839438;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":623,""promptTokens"":662,""completionTokens"":24,""tokensPerSecond"":80.9,""modelLoadMs"":137.6,""promptEvalMs"":440.7,""modelTotalMs"":917.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Arthur Schopenhauer prägte Nietzsche, Wagner und Freud. Dazu habe ich keine gesicherte Information.
t_d9wsshd9mrsn94j9;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;292;20260616;26;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q39;graph;dense;ollama:qwen3:8b;korrekt;;;;3619.03;end-to-end;0.68;0.67;3618.36;6064;0.6666666666666666;0.16666666666666666;ding_an_sich|kant|schopenhauer|wwv|jacobi|krv|kategorischer_imperativ|transzendentalphilosophie|koenigsberg|deutscher_idealismus|grundlegung|herder;1784516843061;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3042.4,""promptTokens"":1945,""completionTokens"":44,""tokensPerSecond"":76.4,""modelLoadMs"":145.8,""promptEvalMs"":2851.4,""modelTotalMs"":3616.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Arthur Schopenhauer prägte den Begriff des Dings an sich als »Wille«. Der spätere Philosoph Friedrich Nietzsche wurde maßgeblich von Schopenhauer geprägt.
t_r7u2qirhmrsn9570;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;293;20260616;27;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q36;graph;dense;ollama:qwen3:8b;korrekt;;;;851.76;end-to-end;0.98;0.97;850.78;7512;0.6666666666666666;0.15384615384615385;hegel|uni_jena|uni_heidelberg|uni_berlin|spinoza|reinhold|fichte|schelling|schiller|kant|wissenschaftslehre|atheismusstreit|deutscher_idealismus;1784516843916;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":449.1,""promptTokens"":2445,""completionTokens"":31,""tokensPerSecond"":77,""modelLoadMs"":166,""promptEvalMs"":166.1,""modelTotalMs"":849.1}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die Universität Berlin wurde nach den Reformideen Wilhelm von Humboldts gegründet, an der Hegel zuletzt lehrte.
t_t400y2n3mrsn96oy;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;294;20260616;27;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q36;vector;dense;ollama:qwen3:8b;enthaltung;;;;1937.61;end-to-end;0.13;0.11;1937.48;1908;0;0;kant|wissenschaftslehre|fichte|franzoesische_revolution;1784516845858;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":702.4,""promptTokens"":722,""completionTokens"":98,""tokensPerSecond"":78.4,""modelLoadMs"":139.8,""promptEvalMs"":446.7,""modelTotalMs"":1936}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die Frage bezieht sich auf die Berliner Universität, an der Hegel zuletzt lehrte. Fichte wurde 1811 erster gewählter Rektor dieser Universität, nachdem er 1799 seine Jenaer Professur verloren hatte. Die Universität wurde jedoch nicht von Fichte gegründet, sondern wurde 1810 neu gegründet. Dazu habe ich keine gesicherte Information.
t_nq6b6migmrsn97dp;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;295;20260616;28;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q06;vector;dense;ollama:qwen3:8b;korrekt;;;;886.04;end-to-end;0.14;0.13;885.9;1437;0.5;0.25;einzige|wwv|ideen_herder|wesen_christentums;1784516846749;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":630.3,""promptTokens"":555,""completionTokens"":21,""tokensPerSecond"":82,""modelLoadMs"":143.8,""promptEvalMs"":435.9,""modelTotalMs"":884.3}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";»Die Welt als Wille und Vorstellung« wurde von Arthur Schopenhauer verfasst.
t_l6pzkbqymrsn9a0n;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;296;20260616;28;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q06;graph;dense;ollama:qwen3:8b;korrekt;;;;3414.31;end-to-end;0.79;0.77;3413.53;6235;1;0.16666666666666666;wwv|schopenhauer|ding_an_sich|nietzsche|kant|hegel|uni_berlin|jacobi|krv|grundlegung|phaenomenologie|logik;1784516850167;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3174.5,""promptTokens"":1995,""completionTokens"":19,""tokensPerSecond"":79.3,""modelLoadMs"":148.5,""promptEvalMs"":2986.7,""modelTotalMs"":3411.8}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Arthur Schopenhauer verfasste »Die Welt als Wille und Vorstellung«.
t_2y8645b5mrsn9dnf;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;297;20260616;29;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q09;graph;dense;ollama:qwen3:8b;korrekt;;;;4703.55;end-to-end;1.19;1.18;4702.36;7460;1;0.15384615384615385;schopenhauer|kant|wwv|hegel|uni_berlin|berliner_vorlesungen|fichte|heine|krv|schelling|engels|kierkegaard|wissenschaftslehre;1784516854875;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4353.3,""promptTokens"":2419,""completionTokens"":27,""tokensPerSecond"":77.3,""modelLoadMs"":142.5,""promptEvalMs"":4091.3,""modelTotalMs"":4700.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Schopenhauer legte seine Berliner Vorlesung absichtlich auf dieselbe Stunde wie Hegels Vorlesungen.
t_cv2uolu6mrsn9ejz;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;298;20260616;29;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q09;vector;dense;ollama:qwen3:8b;korrekt;;;;1167.69;end-to-end;0.13;0.13;1167.55;1920;0.5;0.25;schopenhauer|berliner_vorlesungen|engels|schelling;1784516856047;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":875.5,""promptTokens"":742,""completionTokens"":24,""tokensPerSecond"":82,""modelLoadMs"":144.6,""promptEvalMs"":622.8,""modelTotalMs"":1165.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Schopenhauer legte seine Berliner Vorlesung absichtlich auf dieselbe Stunde wie Hegel.
t_bjc6udu5mrsn9f9e;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;299;20260616;30;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q04;vector;dense;ollama:qwen3:8b;korrekt;;;;911.4;end-to-end;0.13;0.12;911.27;1587;1;0.25;krv|einzige|kapital|logik;1784516856962;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":566.5,""promptTokens"":617,""completionTokens"":28,""tokensPerSecond"":81.1,""modelLoadMs"":136.7,""promptEvalMs"":382,""modelTotalMs"":909.5}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die erste Auflage der »Kritik der reinen Vernunft« erschien im Jahr 1781.
t_wgc7bw0fmrsn9hvv;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;300;20260616;30;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q04;graph;dense;ollama:qwen3:8b;korrekt;;;;3395.93;end-to-end;0.65;0.63;3395.28;6014;1;0.08333333333333333;krv|kant|transzendentalphilosophie|deutscher_idealismus|kategorischer_imperativ|ding_an_sich|koenigsberg|aufklaerung|grundlegung|jacobi|fichte|schopenhauer;1784516860363;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3033.7,""promptTokens"":1948,""completionTokens"":28,""tokensPerSecond"":77.4,""modelLoadMs"":139.1,""promptEvalMs"":2853.1,""modelTotalMs"":3392.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die erste Auflage der »Kritik der reinen Vernunft« erschien im Jahr 1781.
t_48lgy0jqmrsn9khb;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;301;20260616;31;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q28;graph;dense;ollama:qwen3:8b;korrekt;;;;3360.11;end-to-end;0.7;0.68;3359.41;5756;1;0.4;hyperion|hoelderlin|franzoesische_revolution|schelling|hegel|tuebinger_stift|rousseau|aufklaerung|spinoza|fichte;1784516863728;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":2956.3,""promptTokens"":1872,""completionTokens"":31,""tokensPerSecond"":76.8,""modelLoadMs"":159,""promptEvalMs"":2705.1,""modelTotalMs"":3356.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die drei Stiftler, von denen einer den Briefroman »Hyperion« schrieb, begeisterten sich für die Französische Revolution.
t_swh3thzemrsn9lcv;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r4;4;302;20260616;31;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q28;vector;dense;ollama:qwen3:8b;korrekt;;;;1131.69;end-to-end;0.25;0.23;1131.44;1530;0.5;0.5;hyperion|hoelderlin|einzige|kapital;1784516864863;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":747.9,""promptTokens"":621,""completionTokens"":31,""tokensPerSecond"":80.7,""modelLoadMs"":143.1,""promptEvalMs"":512,""modelTotalMs"":1129.5}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Die drei Stiftler, von denen einer den Briefroman »Hyperion« schrieb, begeisterten sich für die Französische Revolution.
